Time (s),Temperature (°C),Error,PI Output,P Component,I Component,D Component
2138.1665720939636,34.8125,-0.8125,40.57128553301296,-3.761875,44.84688950527542,-0.5137289722624631
2140.986142873764,34.75,-0.75,41.85493561828043,-3.4725,44.81428535087909,0.5131502674013385
2143.7981374263763,34.75,-0.75,41.30926907104035,-3.4725,44.78176907104035,0.0
2146.6145832538605,34.8125,-0.8125,40.47088481361971,-3.761875,44.74648761168787,-0.5137277980681517
2149.430582046509,34.75,-0.75,41.75523033001375,-3.4725,44.713925023605924,0.5138053064078243
2152.246581554413,34.75,-0.75,41.20886242725318,-3.4725,44.68136242725318,0.0
2155.062572956085,34.8125,-0.8125,40.37040488984829,-3.761875,44.64608637080476,-0.5138064809564743
2157.878125667572,34.8125,-0.8125,40.848940541046304,-3.761875,44.6108155410463,0.0
2160.694134235382,34.8125,-0.8125,40.813664272543605,-3.761875,44.57553927254361,0.0
2163.5105872154236,34.75,-0.75,41.584198413535454,-3.4725,44.54297170267947,0.5137267108559826
2166.3261466026306,34.8125,-0.8125,40.23194454925192,-3.761875,44.507700777347246,-0.5138812280953263
2169.1421365737915,34.8125,-0.8125,40.71054973284555,-3.761875,44.47242473284555,0.0
2171.9665307998657,34.75,-0.75,41.47954664112174,-3.4725,44.43976527708287,0.5122813640388678
2174.774572134018,34.75,-0.75,40.934794762371084,-3.4725,44.40729476237108,0.0
2177.590582847595,34.75,-0.75,40.902232022657685,-3.4725,44.37473202265769,0.0
2180.406589269638,34.8125,-0.8125,40.06377691615283,-3.761875,44.33945578700848,-0.5138038708556557
2183.2265861034393,34.75,-0.75,41.34742382845567,-3.4725,44.30684696787752,0.5130768605781421
2186.0381371974945,34.8125,-0.8125,39.995137213531606,-3.761875,44.27162626954237,-0.5146140560107566
2188.8541345596313,34.8125,-0.8125,40.47447513245359,-3.761875,44.236350132453595,0.0
2191.6705470085144,34.75,-0.75,41.245016164081356,-3.4725,44.20378297337283,0.513733190708529
2194.486586332321,34.75,-0.75,40.69871998553526,-3.4725,44.17121998553526,0.0
2197.3027074337006,34.75,-0.75,40.66615569091033,-3.4725,44.138655690910326,0.0
2200.118139743805,34.8125,-0.8125,39.82760288185865,-3.761875,44.103386656146526,-0.5139087742878685
2202.9346385002136,34.75,-0.75,41.11203682568289,-3.4725,44.07081855143693,0.5137182742459572
2205.7505865097046,34.75,-0.75,40.56575655058222,-3.4725,44.03825655058222,0.0
2208.5665788650513,34.75,-0.75,40.53319402866673,-3.4725,44.005694028666724,0.0
2211.382134437561,34.75,-0.75,40.50063629830488,-3.4725,43.97313629830488,0.0
2214.1981287002563,34.75,-0.75,40.46807375984777,-3.4725,43.94057375984777,0.0
2217.0144515037537,34.75,-0.75,40.435507582235985,-3.4725,43.90800758223599,0.0
2219.830578327179,34.8125,-0.8125,39.59707151686386,-3.761875,43.872729942847194,-0.5137834259833315
2222.6461403369904,34.75,-0.75,40.88155302354105,-3.4725,43.840172143561965,0.5138808799790878
2225.4621345996857,34.75,-0.75,40.33510961061873,-3.4725,43.80760961061873,0.0
2228.2785761356354,34.6875,-0.6875,41.10835978647472,-3.183125,43.77775611863352,0.5137286678412003
2231.0941429138184,34.8125,-0.8125,38.95285000625112,-3.761875,43.74248511266094,-1.0277601064098234
2233.910128593445,34.6875,-0.6875,41.55712634201237,-3.183125,43.71263620499975,1.0276151370126174
2236.7265996932983,34.6875,-0.6875,40.499657387006934,-3.183125,43.68278238700693,0.0
2239.542138814926,34.6875,-0.6875,40.46981297774526,-3.183125,43.65293797774526,0.0
2242.358142375946,34.75,-0.75,39.634070938893984,-3.4725,43.620375331767676,-0.513804392873698
2245.17458486557,34.75,-0.75,40.115307869424015,-3.4725,43.58780786942402,0.0
2247.990134239197,34.75,-0.75,40.082750221770226,-3.4725,43.55525022177023,0.0
2250.8061311244965,34.75,-0.75,40.05018764471603,-3.4725,43.52268764471603,0.0
2253.6221404075623,34.6875,-0.6875,40.82351702487031,-3.183125,43.492838502026096,0.5138035228442168
2256.438140153885,34.6875,-0.6875,40.2798644578966,-3.183125,43.4629894578966,0.0
2259.2541365623474,34.6875,-0.6875,40.25001542640306,-3.183125,43.43314042640306,0.0
2262.0701384544373,34.75,-0.75,39.41427298010528,-3.4725,43.40057780799482,-0.5138048278895434
2264.886570215225,34.6875,-0.6875,40.701329548396245,-3.183125,43.3707244019341,0.5137301464621419
2267.702592611313,34.6875,-0.6875,40.15775012024868,-3.183125,43.340875120248676,0.0
2270.518566608429,34.75,-0.75,39.322002906772205,-3.4725,43.308312824401874,-0.5138099176296633
2273.334123849869,34.6875,-0.6875,40.60922483774599,-3.183125,43.27846821801933,0.5138816197266585
2276.150580883026,34.6875,-0.6875,40.065489561766725,-3.183125,43.24861456176672,0.0
2278.96656870842,34.6875,-0.6875,40.03564062630643,-3.183125,43.21876562630643,0.0
2281.782136440277,34.75,-0.75,39.19982780294936,-3.4725,43.18620776912556,-0.5138799661762058
2284.5981347560883,34.6875,-0.6875,40.487039082487165,-3.183125,43.15635873257763,0.5138053499095304
2287.4145946502686,34.6875,-0.6875,39.943380066216264,-3.183125,43.12650506621626,0.0
2290.2305812835693,34.6875,-0.6875,39.913531115592825,-3.183125,43.09665611559282,0.0
2293.046566724777,34.6875,-0.6875,39.883682220567586,-3.183125,43.06680722056758,0.0
2295.8667187690735,34.6875,-0.6875,39.85378919321036,-3.183125,43.03691419321036,0.0
2298.6781351566315,34.6875,-0.6875,39.82398845127757,-3.183125,43.00711345127757,0.0
2301.4946517944336,34.6875,-0.6875,39.794134163227284,-3.183125,42.97725916322728,0.0
2304.310571193695,34.625,-0.625,40.570194093686936,-2.89375,42.95012443131621,0.5138196623707203
2307.1261370182037,34.6875,-0.6875,39.22327447581395,-3.183125,42.92027974659075,-0.5138802707768054
2309.9421322345734,34.625,-0.625,40.51320011252061,-2.89375,42.89314428409182,0.5138058284287836
2312.7585763931274,34.6875,-0.6875,39.16643765676475,-3.183125,42.86329075925313,-0.5137281024883836
2315.574578523636,34.625,-0.625,40.456210026003426,-2.89375,42.836155241615494,0.5138047843879258
2318.3901319503784,34.6875,-0.6875,39.10930315476853,-3.183125,42.80631068830395,-0.5138825335354212
2321.2065970897675,34.625,-0.625,40.39914496468389,-2.89375,42.77917090660629,0.5137240580776028
2324.022130727768,34.75,-0.75,38.24634123460893,-3.4725,42.746613438153304,-1.0277722035443768
2326.838136434555,34.625,-0.625,40.85333588188177,-2.89375,42.71947787916163,1.0276080027201335
2329.654568195343,34.6875,-0.6875,38.99276899894426,-3.183125,42.68962449331844,-0.5137304943741887
2332.4705922603607,34.6875,-0.6875,39.47665017625234,-3.183125,42.65977517625234,0.0
2335.28657078743,34.625,-0.625,40.252698977145684,-2.89375,42.63263988606187,0.5138090910838115
2338.1025907993317,34.625,-0.625,39.71175419611577,-2.89375,42.60550419611577,0.0
2340.9227793216705,34.625,-0.625,39.684578346811286,-2.89375,42.57832834681128,0.0
2343.734580516815,34.6875,-0.6875,38.8508270361777,-3.183125,42.54852376607575,-0.5145717298980579
2346.550135612488,34.625,-0.625,40.141524475200036,-2.89375,42.521392333297335,0.5138821419026964
2349.36612200737,34.6875,-0.6875,38.794611021029354,-3.183125,42.491543415527374,-0.5138073944980258
2352.1825954914093,34.6875,-0.6875,39.27856459248018,-3.183125,42.46168959248018,0.0
2354.9985735416412,34.6875,-0.6875,39.2487157631619,-3.183125,42.431840763161894,0.0
2357.814598083496,34.625,-0.625,40.024755816429824,-2.89375,42.404705034159214,0.5138007822706099
2360.6305832862854,34.625,-0.625,39.4838196773428,-2.89375,42.3775696773428,0.0
2363.4461336135864,34.6875,-0.6875,38.6507173855578,-3.183125,42.34772513666721,-0.5138827511094153
2366.262591123581,34.625,-0.625,39.94056142761152,-2.89375,42.32058545605718,0.5137259715543362
2369.078574180603,34.625,-0.625,39.399700110728006,-2.89375,42.293450110728,0.0
2371.8941354751587,34.625,-0.625,39.37256859983642,-2.89375,42.26631859983642,0.0
2374.710131406784,34.6875,-0.6875,38.53953868070959,-3.183125,42.236469596141966,-0.5138059154323799
2377.5265774726868,34.625,-0.625,39.82930753537681,-2.89375,42.20932999824,0.5137275371368115
2380.342575073242,34.625,-0.625,39.28844453574107,-2.89375,42.18219453574107,0.0
2383.158136367798,34.5625,-0.5625,40.06728197509185,-2.604375,42.157776182141745,0.5138807929501019
2385.9745950698853,34.6875,-0.6875,37.91734601260859,-3.183125,42.12792252083475,-1.027451508226161
2388.790580511093,34.6875,-0.6875,38.91494861064637,-3.183125,42.09807361064637,0.0
2391.606585741043,34.625,-0.625,39.69099228200949,-2.89375,42.070938063141924,0.513804218867566
2394.422605752945,34.6875,-0.6875,38.3441623233875,-3.183125,42.04108880167403,-0.5138014782865341
2397.238135576248,34.625,-0.625,39.63409418367698,-2.89375,42.01395760323511,0.5138865804418659
2400.054126024246,34.625,-0.625,39.09307218209021,-2.89375,41.98682218209021,0.0
2402.870580673218,34.625,-0.625,39.06593251526486,-2.89375,41.95968251526486,0.0
2405.686590909958,34.625,-0.625,39.03879691262171,-2.89375,41.93254691262171,0.0
2408.502138853073,34.625,-0.625,39.01166555106413,-2.89375,41.905415551064124,0.0
2411.318586587906,34.625,-0.625,38.98452595775705,-2.89375,41.87827595775705,0.0
2414.1345751285553,34.5625,-0.5625,39.76328628259459,-2.604375,41.85385410560675,0.513807176987838
2416.950165748596,34.625,-0.625,38.419096136405926,-2.89375,41.82672236037566,-0.5138762239697383
2419.766134738922,34.5625,-0.5625,39.71173560169042,-2.604375,41.802300640558265,0.5138099611321503
2422.582581758499,34.5625,-0.5625,39.1735000065819,-2.604375,41.777875006581894,0.0
2425.398586034775,34.625,-0.625,38.34318524020989,-2.89375,41.75073945907745,-0.513804218867566
2428.214584827423,34.625,-0.625,38.82985396900917,-2.89375,41.72360396900917,0.0
2431.030146598816,34.5625,-0.5625,39.608691636270976,-2.604375,41.69918562574835,0.513881010522622
2433.846135377884,34.5625,-0.5625,39.07038875912415,-2.604375,41.67476375912415,0.0
2436.662585258484,34.625,-0.625,38.240146830040715,-2.89375,41.647624149734945,-0.5137273196942304
2439.478590488434,34.5625,-0.5625,39.53263105686416,-2.604375,41.62320214250704,0.5138039143571187
2442.2941358089447,34.5625,-0.5625,38.99440893984993,-2.604375,41.59878393984993,0.0
2445.1101367473602,34.5625,-0.5625,38.969986963637545,-2.604375,41.57436196363754,0.0
2447.926590204239,34.625,-0.625,38.13974548765524,-2.89375,41.54722232897644,-0.5137268413212
2450.7425920963287,34.5625,-0.5625,39.432230010782575,-2.604375,41.52280035689945,0.5138046538831169
2453.558132648468,34.5625,-0.5625,38.89400718112247,-2.604375,41.498382181122466,0.0
2456.3746140003204,34.625,-0.625,38.06377068919371,-2.89375,41.47124226847037,-0.5137215792766644
2459.1906609535217,34.5,-0.5,40.16212592170855,-2.315,41.44953349228275,1.0275924294257994
2462.0146484375,34.5625,-0.5625,38.30831652137993,-2.604375,41.42504221498627,-0.5123506936063401
2464.822574853897,34.5625,-0.5625,38.79631533178767,-2.604375,41.400690331787665,0.0
2467.63813662529,34.5625,-0.5625,38.77189698645915,-2.604375,41.376271986459145,0.0
2470.4541347026825,34.5625,-0.5625,38.747475049533094,-2.604375,41.35185004953309,0.0
2473.2705931663513,34.5625,-0.5625,38.72304932871326,-2.604375,41.327424328713256,0.0
2476.0861535072327,34.5,-0.5,39.50460000916887,-2.315,41.305719129189775,0.5138808799790878
2478.9021368026733,34.625,-0.625,37.35721743568048,-2.89375,41.27858379075293,-1.027616355072454
2481.7185895442963,34.5,-0.5,39.969325588036895,-2.315,41.25687207934813,1.0274535086887622
2484.5346007347107,34.5,-0.5,38.92016358804383,-2.315,41.235163588043825,0.0
2487.3501377105713,34.5625,-0.5625,38.092485172436554,-2.604375,41.210745447417764,-0.5138852749812097
2490.1661241054535,34.5625,-0.5625,38.58194860353828,-2.604375,41.18632360353828,0.0
2492.982580423355,34.5,-0.5,39.363337921257056,-2.315,41.16461186272616,0.51372605853089
2495.798586368561,34.5,-0.5,38.827903408181,-2.315,41.142903408181,0.0
2498.614586353302,34.5625,-0.5625,38.00030116071172,-2.604375,41.118481467119544,-0.5138053064078243
2501.4301393032074,34.5,-0.5,39.295658689562956,-2.315,41.09677633008659,0.5138823594763587
2504.246134519577,34.5,-0.5,38.76006796376336,-2.315,41.07506796376336,0.0
2507.063110589981,34.5625,-0.5625,37.932632594116825,-2.604375,41.05063769193249,-0.5136300978156665
2509.878574371338,34.5625,-0.5625,38.42184544662118,-2.604375,41.026220446621174,0.0
2512.6941306591034,34.5,-0.5,39.203397079480006,-2.315,41.00451528569479,0.5138817937852198
2515.5101296901703,34.5,-0.5,38.66780688996424,-2.315,40.98280688996424,0.0
2518.326589345932,34.5,-0.5,38.64609512525869,-2.315,40.96109512525869,0.0
2521.1425864696503,34.4375,-0.4375,39.430280904388304,-2.025625,40.94210029346838,0.5138056109199216
2523.958587169647,34.5,-0.5,38.091587094970336,-2.315,40.92039187935826,-0.5138047843879258
2526.774589776993,34.5,-0.5,38.58368345605837,-2.315,40.898683456058365,0.0
2529.590571165085,34.5,-0.5,38.56197518347094,-2.315,40.87697518347094,0.0
2532.4061331748962,34.5,-0.5,38.54026999129928,-2.315,40.85526999129928,0.0
2535.222133874893,34.4375,-0.4375,39.32445495845069,-2.025625,40.83627513056114,0.5138048278895434
2538.0392003059387,34.5,-0.5,37.98593885283915,-2.315,40.8145589088101,-0.5136200559709545
2540.8547282218933,34.5,-0.5,38.477854025415205,-2.315,40.7928540254152,0.0
2543.670132637024,34.4375,-0.4375,39.26214497589252,-2.025625,40.773862942367735,0.5139070335247835
2546.4865913391113,34.4375,-0.4375,38.729240162724295,-2.025625,40.75486516272429,0.0
2549.302633047104,34.5,-0.5,37.904359421902875,-2.315,40.733156419619895,-0.5137969977170255
2552.118140220642,34.5,-0.5,38.3964516428265,-2.315,40.711451642826496,0.0
2554.934135913849,34.4375,-0.4375,39.18063773772605,-2.025625,40.69245682229367,0.5138059154323799
2557.750591278076,34.5,-0.5,37.842019064601,-2.315,40.6707450796436,-0.5137260150426094
2560.566581726074,34.5,-0.5,38.33403674272768,-2.315,40.64903674272768,0.0
2563.382582426071,34.4375,-0.4375,39.11822202564811,-2.025625,40.63004189324703,0.5138051324010736
2566.1981353759766,34.4375,-0.4375,38.58542490477605,-2.025625,40.611049904776046,0.0
2569.014138698578,34.4375,-0.4375,38.566430026347575,-2.025625,40.59205502634757,0.0
2571.830580472946,34.5,-0.5,37.7416148112732,-2.315,40.57034339213696,-0.5137285808637628
2574.6465940475464,34.4375,-0.4375,39.03952628424382,-2.025625,40.551348457421064,0.5138028268227534
2577.462136030197,34.4375,-0.4375,38.506731533278575,-2.025625,40.53235653327857,0.0
2580.2781245708466,34.4375,-0.4375,38.48773675616748,-2.025625,40.51336175616748,0.0
2583.09458732605,34.4375,-0.4375,38.46873893953515,-2.025625,40.49436393953515,0.0
2585.910656929016,34.4375,-0.4375,38.449743615631874,-2.025625,40.47536861563187,0.0
2588.7265615463257,34.4375,-0.4375,38.43074941104435,-2.025625,40.45637441104435,0.0
2591.5426087379456,34.4375,-0.4375,38.41175424635409,-2.025625,40.43737924635409,0.0
2594.3585805892944,34.4375,-0.4375,38.39275956251931,-2.025625,40.41838456251931,0.0
2597.174136161804,34.4375,-0.4375,38.37376756600727,-2.025625,40.399392566007265,0.0
2599.9901263713837,34.4375,-0.4375,38.35477277603047,-2.025625,40.38039777603047,0.0
2602.8066120147705,34.4375,-0.4375,38.33577480500976,-2.025625,40.36139980500976,0.0
2605.6225638389587,34.4375,-0.4375,38.316780277171574,-2.025625,40.34240527717157,0.0
2608.438140153885,34.4375,-0.4375,38.29778812787936,-2.025625,40.323413127879355,0.0
2611.2545795440674,34.4375,-0.4375,38.27879045920256,-2.025625,40.30441545920256,0.0
2614.0714893341064,34.4375,-0.4375,38.25978947600023,-2.025625,40.28541447600023,0.0
2616.8865871429443,34.4375,-0.4375,38.24080070395383,-2.025625,40.26642570395383,0.0
2619.702573776245,34.4375,-0.4375,38.221805947749495,-2.025625,40.24743094774949,0.0
2622.5185437202454,34.4375,-0.4375,38.20281126391471,-2.025625,40.22843626391471,0.0
2625.3341267108917,34.4375,-0.4375,38.183819098540376,-2.025625,40.209444098540374,0.0
2628.1501269340515,34.4375,-0.4375,38.164824245843306,-2.025625,40.190449245843304,0.0
2630.9668312072754,34.375,-0.375,38.95159376470834,-1.73625,40.17416397354461,0.513679791163734
2633.782138109207,34.4375,-0.4375,37.61562036175028,-2.025625,40.15517367691296,-0.5139283151626813
2636.5985939502716,34.4375,-0.4375,38.110550905310575,-2.025625,40.13617590531057,0.0
2639.414562702179,34.375,-0.375,38.89745543799407,-1.73625,40.11989478082113,0.5138106571729428
2642.2301304340363,34.4375,-0.4375,37.56139789891389,-2.025625,40.10090269103277,-0.5138797921188825
2645.046130180359,34.4375,-0.4375,38.05628283351106,-2.025625,40.08190783351106,0.0
2647.862581729889,34.375,-0.375,38.84310093890248,-1.73625,40.06562405409286,0.5137268848096205
2650.678578853607,34.375,-0.375,38.313092769701164,-1.73625,40.04934276970116,0.0
2653.4945890903473,34.4375,-0.4375,37.49091988248327,-2.025625,40.0303478398099,-0.5138029573266342
2656.311024427414,34.375,-0.375,38.791539733797926,-1.73625,40.01406402317307,0.5137257106248514
2659.1265876293182,34.375,-0.375,38.261535251727956,-1.73625,39.997785251727954,0.0
2661.9421401023865,34.375,-0.375,38.24525640033171,-1.73625,39.98150640033171,0.0
2664.7581350803375,34.4375,-0.4375,37.423080538685696,-2.025625,39.96251158462352,-0.5138060459378296
2667.5745832920074,34.375,-0.375,38.723705183551196,-1.73625,39.94622782036846,0.5137273631827319
2670.390561580658,34.375,-0.375,38.193696649011116,-1.73625,39.929946649011114,0.0
2673.206127166748,34.375,-0.375,38.17741772317762,-1.73625,39.91366772317762,0.0
2676.0225887298584,34.375,-0.375,38.16113388586378,-1.73625,39.897383885863775,0.0
2678.8385829925537,34.375,-0.375,38.14485261387829,-1.73625,39.88110261387829,0.0
2681.654126882553,34.375,-0.375,38.12857381072841,-1.73625,39.86482381072841,0.0
2684.470123767853,34.4375,-0.4375,37.30639820044395,-2.025625,39.84582898537094,-0.5138057849269965
2687.2865953445435,34.375,-0.375,38.607018142504394,-1.73625,39.82954508464759,0.5137230578568015
2690.102594614029,34.375,-0.375,38.07701379198509,-1.73625,39.81326379198509,0.0
2692.9185943603516,34.375,-0.375,38.06073249105178,-1.73625,39.79698249105178,0.0
2695.734581232071,34.4375,-0.4375,37.238555037443064,-2.025625,39.77798773645566,-0.5138076990125983
2698.5505917072296,34.375,-0.375,38.53925928042429,-1.73625,39.76170636659896,0.5138029138253332
2701.3701314926147,34.375,-0.375,38.00915446170925,-1.73625,39.74540446170925,0.0
2704.182132959366,34.375,-0.375,37.99289628043586,-1.73625,39.729146280435856,0.0
2706.998440027237,34.3125,-0.3125,38.782453882716425,-1.446875,39.71557712132361,0.5137517613928093
2709.814582824707,34.375,-0.375,37.44926452992203,-1.73625,39.69929504155606,-0.513780511634034
2712.6301352977753,34.375,-0.375,37.94676619153829,-1.73625,39.683016191538286,0.0
2715.4461295604706,34.375,-0.375,37.930484918174336,-1.73625,39.666734918174335,0.0
2718.2625765800476,34.3125,-0.3125,38.72001787954654,-1.446875,39.65316512496696,0.5137277545795765
2721.0782554149628,34.3125,-0.3125,38.19272383995984,-1.446875,39.63959883995984,0.0
2723.8945870399475,34.375,-0.375,37.373317962104665,-1.73625,39.62331572220612,-0.5137477601014587
2726.7101430892944,34.4375,-0.4375,37.06481691261032,-2.025625,39.60432370639553,-0.5138817937852198
2729.526137113571,34.375,-0.375,38.36559857148695,-1.73625,39.58804243854545,0.5138061329414997
2732.342581510544,34.375,-0.375,37.83550870737362,-1.73625,39.57175870737362,0.0
2735.1585760116577,34.375,-0.375,37.81922742022499,-1.73625,39.55547742022499,0.0
2737.9741299152374,34.375,-0.375,37.80294857296415,-1.73625,39.539198572964146,0.0
2740.790133714676,34.375,-0.375,37.786667248596885,-1.73625,39.52291724859688,0.0
2743.6065924167633,34.375,-0.375,37.770383418175385,-1.73625,39.50663341817538,0.0
2746.4225780963898,34.375,-0.375,37.75410219581473,-1.73625,39.49035219581473,0.0
2749.2385823726654,34.3125,-0.3125,38.54371404278255,-1.446875,39.47678443240102,0.5138046103815287
2752.0545246601105,34.375,-0.375,37.210438775286505,-1.73625,39.4605034347306,-0.5138146594440967
2754.870590686798,34.3125,-0.3125,38.51385469978238,-1.446875,39.44693539906952,0.5137943007128617
2757.686137676239,34.375,-0.375,37.18052338622773,-1.73625,39.43065657248569,-0.5138831862579559
2760.502119541168,34.3125,-0.3125,38.48402212545441,-1.446875,39.41708890441599,0.5138082210384193
2763.318576335907,34.3125,-0.3125,37.956644062962255,-1.446875,39.40351906296225,0.0
2766.1341421604156,34.3125,-0.3125,37.94307829258306,-1.446875,39.38995329258306,0.0
2768.9501316547394,34.3125,-0.3125,37.92951059005167,-1.446875,39.37638559005167,0.0
2771.7665848731995,34.3125,-0.3125,37.91594076238261,-1.446875,39.36281576238261,0.0
2774.5825865268707,34.3125,-0.3125,37.902373007009956,-1.446875,39.349248007009955,0.0
2777.398596763611,34.375,-0.375,37.08291355483655,-1.73625,39.33296664266713,-0.5138030878305812
2780.214583873749,34.3125,-0.3125,38.386331213317426,-1.446875,39.31939894932553,0.513807263991891
2783.03013420105,34.3125,-0.3125,37.85895826050567,-1.446875,39.30583326050567,0.0
2785.8461298942566,34.3125,-0.3125,37.84539052351259,-1.446875,39.29226552351259,0.0
2788.662565946579,34.375,-0.375,37.026002037901165,-1.73625,39.27598183645173,-0.5137297985505663
2791.4781365394592,34.3125,-0.3125,38.32942040352034,-1.446875,39.262416046544246,0.51387935697609
2794.294144153595,34.3125,-0.3125,37.80197325556118,-1.446875,39.24884825556118,0.0
2797.110594034195,34.375,-0.375,36.98258733867349,-1.73625,39.232564484413786,-0.5137271457402981
2799.9265880584717,34.3125,-0.3125,38.2859280727492,-1.446875,39.21899676580027,0.513806306948928
2802.7421271800995,34.3125,-0.3125,37.758556116037006,-1.446875,39.205431116037005,0.0
2805.5581390857697,34.3125,-0.3125,37.74498830897181,-1.446875,39.19186330897181,0.0
2808.374570131302,34.375,-0.375,36.925599275923915,-1.73625,39.17557963983103,-0.5137303639071159
2811.190588951111,34.3125,-0.3125,38.22893885244352,-1.446875,39.16201180864266,0.513802043800861
2814.0065982341766,34.3125,-0.3125,37.701569003874916,-1.446875,39.148444003874914,0.0
2816.8221366405487,34.3125,-0.3125,37.68800336904504,-1.446875,39.13487836904504,0.0
2819.63813495636,34.375,-0.375,36.86854164222651,-1.73625,39.11859707913948,-0.5138054369129647
2822.45458817482,34.3125,-0.3125,38.17187901385586,-1.446875,39.10502725951147,0.5137267543443811
2825.270587682724,34.3125,-0.3125,37.644584507584995,-1.446875,39.09145950758499,0.0
2828.10613322258,34.3125,-0.3125,37.630922467320545,-1.446875,39.07779746732054,0.0
2830.942142724991,34.3125,-0.3125,37.61725831225693,-1.446875,39.06413331225693,0.0
2833.750594854355,34.3125,-0.3125,37.603727032287786,-1.446875,39.050602032287784,0.0
2836.5661356449127,34.3125,-0.3125,37.59016138137579,-1.446875,39.03703638137579,0.0
2839.382133245468,34.3125,-0.3125,37.576593640936544,-1.446875,39.02346864093654,0.0
2842.198596715927,34.25,-0.25,38.36883740803274,-1.1575,39.01261274112318,0.5137246669095626
2845.0145711898804,34.25,-0.25,37.84425864066962,-1.1575,39.00175864066962,0.0
2847.830582380295,34.3125,-0.3125,37.02751291863038,-1.446875,38.98819083245571,-0.5138029138253332
2850.646585702896,34.3125,-0.3125,37.52774807019072,-1.446875,38.97462307019072,0.0
2853.4625692367554,34.25,-0.25,38.32007684582534,-1.1575,38.96376892930211,0.5138079165232281
2856.2781434059143,34.25,-0.25,37.795416279915536,-1.1575,38.952916279915534,0.0
2859.094132900238,34.3125,-0.3125,36.97866657670177,-1.446875,38.939348579681585,-0.5138070029798203
2861.910628795624,34.3125,-0.3125,37.47890355787833,-1.446875,38.92577855787833,0.0
2864.726583003998,34.25,-0.25,38.27123757525673,-1.1575,38.91492452542918,0.5138130498275502
2867.542143344879,34.3125,-0.3125,36.940602599187294,-1.446875,38.90135878376806,-0.5138811845807707
2870.358132123947,34.3125,-0.3125,37.440916078939225,-1.446875,38.88779107893922,0.0
2873.1746020317078,34.25,-0.25,38.23315922433776,-1.1575,38.87693516626016,0.5137240580776028
2875.990261077881,34.25,-0.25,37.708582204420914,-1.1575,38.86608220442091,0.0
2878.8065931797028,34.25,-0.25,37.69772678799021,-1.1575,38.85522678799021,0.0
2881.622621536255,34.3125,-0.3125,36.88098415766926,-1.446875,38.841658895919515,-0.5137997382502594
2884.438576936722,34.25,-0.25,38.187118046563924,-1.1575,38.8308048662273,0.5138131803366243
2887.2541315555573,34.25,-0.25,37.66245229219695,-1.1575,38.81995229219695,0.0
2890.070143222809,34.25,-0.25,37.65159804746378,-1.1575,38.80909804746378,0.0
2892.886572599411,34.25,-0.25,37.64074227722638,-1.1575,38.79824227722638,0.0
2895.702590227127,34.25,-0.25,37.62988801503261,-1.1575,38.78738801503261,0.0
2898.5181481838226,34.25,-0.25,37.619035423541675,-1.1575,38.776535423541674,0.0
2901.334594964981,34.3125,-0.3125,36.80236291809458,-1.446875,38.76296562918559,-0.5137277110910088
2904.1505744457245,34.25,-0.25,38.108420159980355,-1.1575,38.75211150391961,0.513808656060747
2906.967066526413,34.1875,-0.1875,38.38955581641547,-0.868125,38.7439693695325,0.513711446882974
2909.782130241394,34.25,-0.25,37.06164318448574,-1.1575,38.73311876946787,-0.5139755849821308
2912.5985958576202,34.3125,-0.3125,36.758949354809545,-1.446875,38.719548891254995,-0.5137245364454498
2915.4145891666412,34.25,-0.25,38.06500106773397,-1.1575,38.70869471728316,0.5138063504508036
2918.2305891513824,34.25,-0.25,37.54034050655219,-1.1575,38.69784050655219,0.0
2921.0461406707764,34.25,-0.25,37.52948795090141,-1.1575,38.68698795090141,0.0
2923.862135887146,34.25,-0.25,37.518633764982866,-1.1575,38.676133764982865,0.0
2926.6785748004913,34.25,-0.25,37.507777960743255,-1.1575,38.66527796074325,0.0
2929.4945645332336,34.25,-0.25,37.49692379596121,-1.1575,38.65442379596121,0.0
2932.3101377487183,34.3125,-0.3125,36.68010407273246,-1.446875,38.640857994566495,-0.5138789218340344
2935.126131296158,34.25,-0.25,37.98630994894127,-1.1575,38.63000381599977,0.5138061329414997
2937.942576646805,34.1875,-0.1875,38.267465136433344,-0.868125,38.621861946967684,0.513728189465659
2940.7585768699646,34.25,-0.25,36.93970287035942,-1.1575,38.61100774175058,-0.5138048713911685
2943.574139356613,34.25,-0.25,37.442655141069864,-1.1575,38.60015514106986,0.0
2946.3905839920044,34.25,-0.25,37.43179931017988,-1.1575,38.58929931017988,0.0
2949.2065665721893,34.1875,-0.1875,38.2268421955252,-0.868125,38.58115871347347,0.5138084820517275
2952.0266587734222,34.25,-0.25,36.89972952691212,-1.1575,38.570288733072246,-0.5130592061601257
2954.8385906219482,34.1875,-0.1875,38.20858305310827,-0.868125,38.56215983955643,0.5145482135518425
2957.654135465622,34.1875,-0.1875,37.68589544142766,-0.868125,38.55402044142766,0.0
2960.4701297283173,34.25,-0.25,36.87186004475369,-1.1575,38.54316626469889,-0.5138062199451991
2963.286581516266,34.25,-0.25,37.37481040623956,-1.1575,38.53231040623956,0.0
2966.1021432876587,34.25,-0.25,37.36395780647781,-1.1575,38.52145780647781,0.0
2968.9181337356567,34.25,-0.25,37.35310364169577,-1.1575,38.510603641695766,0.0
2971.7345638275146,34.25,-0.25,37.34224786502551,-1.1575,38.49974786502551,0.0
